run_id,factor_1_correlation,factor_1_defining_sorts,factor_2_correlation,factor_2_defining_sorts,factor_3_correlation,factor_3_defining_sorts,factor_4_correlation,factor_4_defining_sorts,factor_5_correlation,factor_5_defining_sorts
1447326385,0.9000000000,15,0.7866666667,6,0.5733333333,9,0.0000000000,0,0.6866666667,9
976932530,0.8466666667,6,0.7933333333,5,0.9333333333,9,0.0000000000,0,0.4133333333,18
2154778512,0.8533333333,11,0.8466666667,8,0.0000000000,0,0.8866666667,10,0.7733333333,5
1655830676,0.9533333333,21,0.8400000000,5,0.8666666667,8,0.6733333333,4,0.5466666667,2
580407853,0.8666666667,13,0.7266666667,6,0.8800000000,11,0.8066666667,8,0.0000000000,0
2092984294,0.8733333333,13,0.8266666667,7,0.7800000000,3,0.8533333333,7,0.0000000000,0
2464616810,0.9333333333,18,0.7266666667,3,0.8333333333,7,0.7133333333,6,0.0000000000,0
2334273934,0.7533333333,11,0.8266666667,8,0.7333333333,4,0.7466666667,8,0.2066666667,4
1017511146,0.8933333333,18,0.7400000000,7,0.8800000000,13,0.5666666667,6,0.0000000000,0
1352242820,0.8333333333,7,0.6533333333,5,0.7933333333,10,0.0000000000,0,0.6600000000,13
3524930614,0.8066666667,15,0.8400000000,8,0.8400000000,11,0.0000000000,0,0.5333333333,4
1542892652,0.8266666667,12,0.8066666667,5,0.7200000000,11,0.0000000000,0,0.5333333333,10
2942033668,0.9333333333,19,0.6800000000,9,0.7200000000,4,0.6800000000,4,0.0000000000,0
3042751870,0.6733333333,13,0.6666666667,8,0.8600000000,9,0.0000000000,0,0.0000000000,0
1312257816,0.8933333333,14,0.8666666667,8,0.8266666667,14,0.0000000000,0,0.0000000000,0
3811444620,0.8066666667,13,0.7133333333,14,0.6400000000,5,0.6000000000,6,0.0000000000,0
3922171274,0.8400000000,10,0.7266666667,4,0.8600000000,9,0.8200000000,6,0.5800000000,8
947062014,0.7666666667,11,0.7266666667,11,0.3800000000,6,0.6000000000,13,0.0000000000,0
3496339882,0.7533333333,15,0.0000000000,0,0.8666666667,13,0.7600000000,7,0.5400000000,3
726544763,0.8200000000,15,0.4466666667,8,0.6533333333,10,0.0000000000,0,0.5733333333,4
4264275431,0.9666666667,23,0.7733333333,11,0.7733333333,9,0.0000000000,0,0.0000000000,0
666494649,0.9400000000,19,0.0000000000,0,0.7866666667,11,0.0000000000,0,0.7000000000,10
3994915777,0.9333333333,24,0.0000000000,0,0.4266666667,4,0.8333333333,4,0.5666666667,8
2326146804,0.7333333333,6,0.6066666667,2,0.8066666667,5,0.6066666667,7,0.4200000000,9
454639082,0.9000000000,17,0.6800000000,3,0.7533333333,7,0.4066666667,4,0.4533333333,4
2643864813,0.8400000000,11,0.8333333333,10,0.7933333333,10,0.3733333333,5,0.0000000000,0
267238311,0.9200000000,21,0.7800000000,5,0.5600000000,4,0.6466666667,6,0.0000000000,0
2069196279,0.9333333333,11,0.7400000000,6,0.7666666667,10,0.3200000000,4,0.1800000000,4
1767947834,0.9466666667,22,0.6866666667,5,0.7933333333,7,0.0000000000,0,0.6466666667,7
33178811,0.9266666667,19,0.7000000000,4,0.0000000000,0,0.6733333333,10,0.5466666667,4
3763239268,0.8200000000,17,0.7333333333,5,0.9533333333,5,0.3200000000,7,0.5466666667,3
3613892622,0.9000000000,16,0.6066666667,7,0.6333333333,11,0.7133333333,3,0.0000000000,0
2021437845,0.8333333333,16,0.0000000000,0,0.8066666667,8,0.7933333333,5,0.6133333333,5
791465823,0.9000000000,23,0.4800000000,9,0.8666666667,8,0.0000000000,0,0.0000000000,0
3746007600,0.8333333333,16,0.4533333333,6,0.8666666667,10,0.6733333333,4,0.0000000000,0
3569129141,0.8933333333,18,0.7866666667,8,0.8400000000,6,0.8800000000,4,0.0000000000,0
2265664792,0.8133333333,7,0.5800000000,6,0.8266666667,10,0.0000000000,0,0.5533333333,14
2175746125,0.8666666667,10,0.6000000000,8,0.4466666667,9,0.8733333333,5,0.0000000000,0
2567851755,0.9133333333,13,0.6133333333,7,0.3800000000,10,0.6466666667,5,0.0000000000,0
1983107250,0.8666666667,12,0.4266666667,2,0.0000000000,0,0.4666666667,8,0.5266666667,5
3031897454,0.7666666667,5,0.4466666667,17,0.7666666667,9,0.0000000000,0,0.5333333333,5
425829591,0.8733333333,11,0.0000000000,0,0.9133333333,14,0.0000000000,0,0.6533333333,14
3334785310,0.7866666667,14,0.8866666667,11,0.6800000000,21,0.0000000000,0,0.0000000000,0
2233884055,0.8666666667,11,0.8933333333,10,0.8266666667,9,0.7066666667,6,0.0000000000,0
1433389694,0.4466666667,2,0.8733333333,10,0.6733333333,18,0.0000000000,0,0.6066666667,13
3435448556,0.9533333333,14,0.7400000000,8,0.5733333333,9,0.0000000000,0,0.2066666667,6
81017873,0.9000000000,16,0.8600000000,10,0.0000000000,0,0.8866666667,12,0.0000000000,0
3145270932,0.8266666667,12,0.7466666667,6,0.6666666667,13,0.8200000000,7,0.0000000000,0
196538753,0.9000000000,15,0.6600000000,7,0.0000000000,0,0.8733333333,4,0.5600000000,10
1240770958,0.9000000000,12,0.8200000000,10,0.4266666667,6,0.7466666667,9,0.0000000000,0
435246623,0.8800000000,19,0.0000000000,0,0.7600000000,12,0.7066666667,4,0.0000000000,0
296154387,0.7800000000,15,0.6933333333,7,0.8200000000,11,0.8933333333,7,0.0000000000,0
2948104346,0.7200000000,3,0.2000000000,3,0.8133333333,7,0.7533333333,5,0.4733333333,11
153553071,0.9400000000,19,0.7466666667,3,0.7200000000,10,0.0000000000,0,0.4800000000,6
1558312563,0.8600000000,22,0.8133333333,7,0.0000000000,0,0.0000000000,0,0.6066666667,7
2581462167,0.7933333333,12,0.7933333333,5,0.7866666667,9,0.0000000000,0,0.7933333333,9
4281306341,0.9266666667,22,0.8533333333,10,0.0000000000,0,0.7800000000,7,0.5466666667,3
3151933458,0.8866666667,13,0.0000000000,0,0.7666666667,12,0.4733333333,6,0.5333333333,9
1327455394,0.6200000000,14,0.0000000000,0,0.8266666667,16,0.7133333333,3,0.0000000000,0
2273152584,0.8666666667,15,0.7800000000,12,0.0000000000,0,0.8466666667,11,0.0000000000,0
1012730243,0.6800000000,10,0.5333333333,5,0.8466666667,18,0.0000000000,0,0.4400000000,7
2658438776,0.8066666667,13,0.6933333333,13,0.4733333333,5,0.7133333333,3,0.0000000000,0
4005459177,0.9133333333,16,0.8266666667,9,0.8866666667,4,0.7866666667,8,0.0000000000,0
4054545666,0.8466666667,11,0.5000000000,6,0.6333333333,6,0.2866666667,3,0.7266666667,8
2865800969,0.7600000000,12,0.0000000000,0,0.7533333333,15,0.6533333333,9,0.0000000000,0
2090201258,0.8466666667,16,0.8466666667,8,0.7733333333,7,0.8466666667,7,0.0000000000,0
1198669085,0.9466666667,13,0.8733333333,8,0.0000000000,0,0.7400000000,6,0.6266666667,13
2692493516,0.9066666667,16,0.8666666667,6,0.7400000000,6,0.9000000000,3,0.1466666667,2
2802299951,0.8000000000,16,0.7333333333,5,0.9000000000,11,0.5400000000,7,0.0000000000,0
587333611,0.9266666667,17,0.8066666667,7,0.4533333333,5,0.8200000000,5,0.2266666667,4
1630978625,0.9466666667,22,0.0000000000,0,0.8533333333,7,0.7133333333,6,0.4000000000,6
982570724,0.5933333333,5,0.5266666667,20,0.8666666667,7,0.8266666667,6,0.0000000000,0
2742784689,0.9200000000,13,0.8066666667,9,0.6866666667,9,0.8000000000,10,0.0000000000,0
2897201716,0.8733333333,18,0.5866666667,3,0.8066666667,5,0.9133333333,5,0.8266666667,4
2859274402,0.7400000000,14,0.5266666667,11,0.8000000000,15,0.0000000000,0,0.0000000000,0
3118905072,0.9600000000,18,0.4666666667,7,0.4400000000,5,0.0000000000,0,0.6600000000,9
891998423,0.9533333333,19,0.0000000000,0,0.8333333333,6,0.4466666667,9,0.5600000000,6
704959323,0.7266666667,15,0.9266666667,11,0.8800000000,11,0.0000000000,0,0.0000000000,0
2243666194,0.8733333333,13,0.7466666667,4,0.2533333333,3,0.6733333333,5,0.3333333333,6
1832276389,0.7000000000,14,0.7400000000,8,0.7333333333,14,0.0000000000,0,0.0000000000,0
1794044718,0.8866666667,14,0.7800000000,10,0.8733333333,7,0.7133333333,4,0.0000000000,0
1838975943,0.9400000000,18,0.7866666667,10,0.7600000000,6,0.8133333333,2,0.0000000000,0
407158451,0.9466666667,18,0.8466666667,4,0.7200000000,5,0.7133333333,2,0.1200000000,3
266520713,0.9400000000,14,0.4266666667,3,0.7400000000,10,0.4733333333,5,0.0000000000,0
1881094142,0.8800000000,14,0.6733333333,9,0.7733333333,5,0.8733333333,10,0.0000000000,0
1551928218,0.8666666667,14,0.8133333333,9,0.2866666667,6,0.7933333333,6,0.6400000000,6
2858744306,0.9333333333,11,0.8400000000,7,0.8733333333,6,0.7600000000,9,0.0000000000,0
2698307469,0.6866666667,4,0.7133333333,5,0.6800000000,16,0.8200000000,5,0.8000000000,2
2442879023,0.8533333333,11,0.7400000000,9,0.8133333333,12,0.7133333333,2,0.2800000000,5
275797613,0.8733333333,11,0.6066666667,6,0.0000000000,0,0.7733333333,9,0.5333333333,7
422029223,0.9400000000,19,0.7000000000,4,0.4733333333,10,0.0000000000,0,0.5466666667,2
2279834259,0.8866666667,15,0.7466666667,10,0.8200000000,8,0.0000000000,0,0.0000000000,0
1424349250,0.8133333333,18,0.4266666667,5,0.0000000000,0,0.7066666667,6,0.5600000000,7
1395000531,0.9333333333,16,0.5800000000,8,0.7666666667,4,0.6466666667,10,0.0000000000,0
2837167426,0.8000000000,15,0.6600000000,4,0.6200000000,15,0.0000000000,0,0.5466666667,4
2479591401,0.9000000000,14,0.6866666667,7,0.2533333333,4,0.7666666667,9,0.0000000000,0
646837583,0.8466666667,18,0.7400000000,17,0.0000000000,0,0.0000000000,0,0.6066666667,6
2351007567,0.8733333333,21,0.6933333333,8,0.0000000000,0,0.0000000000,0,0.4666666667,10
847658735,0.9533333333,12,0.8066666667,10,0.6000000000,6,0.6133333333,6,0.0000000000,0
3516069481,0.6200000000,11,0.7600000000,10,0.7666666667,16,0.0000000000,0,0.0000000000,0
3973613581,0.9000000000,12,0.8133333333,14,0.8733333333,9,0.0000000000,0,0.0000000000,0
2515874940,0.7800000000,15,0.4266666667,4,0.8600000000,14,0.7133333333,5,0.0000000000,0
4038162305,0.8466666667,12,0.6066666667,8,0.5800000000,8,0.4333333333,5,0.0000000000,0
1506568472,0.9266666667,10,0.7266666667,2,0.7666666667,10,0.4000000000,4,0.3400000000,11
2502985598,0.8933333333,18,0.5800000000,4,0.2133333333,5,0.5933333333,9,0.6600000000,8
2655272148,0.8400000000,19,0.4533333333,4,0.8666666667,11,0.6800000000,3,0.2733333333,5
3331121008,0.9400000000,16,0.8666666667,7,0.0000000000,0,0.6333333333,9,0.5466666667,2
3363492183,0.7933333333,9,0.7400000000,4,0.8400000000,19,0.0000000000,0,0.0000000000,0
4289805308,0.9200000000,19,0.7666666667,9,0.8266666667,8,0.6600000000,6,0.0000000000,0
381225725,0.7066666667,9,0.5400000000,3,0.8066666667,9,0.2533333333,5,0.6266666667,9
554212767,0.8933333333,14,0.6866666667,11,0.7133333333,6,0.4333333333,3,0.0000000000,0
4232319918,0.9066666667,18,0.0000000000,0,0.7933333333,6,0.7666666667,12,0.0000000000,0
3281159175,0.7000000000,6,0.8066666667,10,0.4400000000,7,0.7000000000,10,0.0000000000,0
3155929352,0.8733333333,18,0.5866666667,2,0.0000000000,0,0.6000000000,6,0.6266666667,11
1543725241,0.9666666667,23,0.8333333333,8,0.0000000000,0,0.7333333333,9,0.0000000000,0
4092390864,0.9066666667,15,0.5200000000,12,0.7733333333,11,0.0000000000,0,0.7200000000,5
3266753085,0.9333333333,16,0.8066666667,6,0.7333333333,8,0.0000000000,0,0.9400000000,6
1410558936,0.8800000000,14,0.7066666667,3,0.1733333333,3,0.8533333333,9,0.3933333333,8
1683189127,0.8200000000,14,0.0000000000,0,0.8400000000,11,0.7533333333,6,0.8000000000,5
1741418115,0.8133333333,13,0.7133333333,10,0.7266666667,7,0.4666666667,3,0.0000000000,0
457789978,0.9333333333,24,0.7866666667,7,0.0000000000,0,0.0000000000,0,0.3800000000,6
3903883629,0.8333333333,16,0.8066666667,14,0.0000000000,0,0.7000000000,9,0.0000000000,0
2945819664,0.9600000000,23,0.4266666667,3,0.4400000000,4,0.6600000000,9,0.5466666667,2
3193920446,0.9266666667,12,0.6466666667,5,0.4466666667,3,0.7866666667,8,0.3400000000,5
3526910607,0.8800000000,16,0.0000000000,0,0.0000000000,0,0.7933333333,7,0.7466666667,16
3491740982,0.6000000000,7,0.8066666667,13,0.9000000000,8,0.0000000000,0,0.5466666667,3
351144579,0.8266666667,15,0.8066666667,7,0.0000000000,0,0.6533333333,14,0.0000000000,0
2816696736,0.9200000000,19,0.7133333333,6,0.5266666667,6,0.4000000000,3,0.5666666667,7
2247023546,0.8666666667,13,0.0000000000,1,0.8666666667,8,0.8200000000,5,0.5466666667,6
3623446514,0.9333333333,20,0.7866666667,8,0.9000000000,6,0.4866666667,2,0.7133333333,2
2080838428,0.9533333333,18,0.0000000000,0,0.0000000000,0,0.8000000000,8,0.6866666667,8
1987038106,0.8200000000,17,0.0000000000,0,0.7600000000,13,0.0000000000,0,0.7066666667,6
3765774388,0.7000000000,11,0.4266666667,4,0.6333333333,14,0.0000000000,0,0.6066666667,2
164306464,0.8466666667,16,0.7400000000,6,0.7200000000,7,0.5266666667,6,0.0000000000,0
1393869786,0.9200000000,15,0.5533333333,5,0.8200000000,6,0.5933333333,5,0.3200000000,7
1973500575,0.8866666667,20,0.7533333333,11,0.3400000000,5,0.7133333333,2,0.0000000000,0
2212663199,0.8600000000,15,0.8066666667,6,0.6933333333,8,0.1600000000,7,0.0000000000,0
168475402,0.8666666667,11,0.8066666667,7,0.6066666667,6,0.0000000000,0,0.5133333333,8
3602935958,0.8533333333,18,0.0000000000,0,0.7800000000,12,0.4200000000,8,0.0000000000,0
1395929683,0.9200000000,19,0.7400000000,9,0.8600000000,5,0.4866666667,5,0.3533333333,3
1665814032,0.8466666667,12,0.6400000000,5,0.8866666667,12,0.6533333333,6,0.0000000000,0
927959488,0.9000000000,23,0.8066666667,12,0.2866666667,6,0.0000000000,0,0.0000000000,0
3010229524,0.9066666667,16,0.8666666667,14,0.0000000000,0,0.6800000000,10,0.0000000000,0
1237965694,0.7666666667,7,0.8600000000,10,0.8333333333,13,0.4000000000,4,0.0000000000,0
808174499,0.9333333333,18,0.8266666667,6,0.0000000000,0,0.7066666667,6,0.5466666667,3
2595967462,0.8800000000,13,0.4200000000,7,0.8866666667,9,0.9133333333,7,0.0000000000,0
96397491,0.9400000000,21,0.8666666667,13,0.0000000000,0,0.8133333333,6,0.0000000000,0
1838478885,0.9000000000,14,0.6666666667,4,0.5200000000,7,0.3933333333,10,0.6800000000,5
811098426,0.9133333333,10,0.8000000000,5,0.8400000000,7,0.0000000000,0,0.4733333333,13
505821154,0.9133333333,18,0.8066666667,6,0.8466666667,7,0.8866666667,5,0.5466666667,4
1582653895,0.8733333333,16,0.7600000000,6,0.8733333333,8,0.7933333333,5,0.0000000000,0
2558676429,0.8866666667,15,0.5866666667,6,0.8066666667,9,0.0000000000,0,0.5333333333,4
1139380986,0.8866666667,15,0.8066666667,6,0.8266666667,8,0.8600000000,11,0.0000000000,0
1202951152,0.8733333333,13,0.7333333333,9,0.7866666667,5,0.5666666667,4,0.0000000000,0
2875938018,0.9266666667,16,0.7600000000,7,0.2866666667,2,0.4133333333,5,0.5333333333,3
1014627846,0.8333333333,10,0.6000000000,2,0.8266666667,10,0.4000000000,9,0.5466666667,3
1684982316,0.8400000000,14,0.8733333333,7,0.8933333333,9,0.0000000000,0,0.5600000000,6
347481448,0.9466666667,16,0.3333333333,3,0.6400000000,5,0.7133333333,8,0.1200000000,5
3286388602,0.9200000000,16,0.8600000000,11,0.0000000000,0,0.7133333333,15,0.0000000000,0
374704016,0.8200000000,14,0.7266666667,9,0.8400000000,10,0.8200000000,8,0.0000000000,0
1691805321,0.8600000000,17,0.8066666667,9,0.8066666667,7,0.5200000000,6,0.0000000000,0
240210437,0.9400000000,17,0.4533333333,6,0.8200000000,6,0.7933333333,8,0.0333333333,3
948276908,0.8600000000,14,0.7733333333,14,0.8333333333,9,0.0000000000,0,0.0000000000,0
161513582,0.8333333333,14,0.7266666667,7,0.7200000000,9,0.8866666667,6,0.0000000000,0
2938761812,0.9400000000,13,0.6800000000,9,0.5733333333,7,0.4800000000,7,0.0000000000,0
1714754014,0.9400000000,17,0.7466666667,5,0.7400000000,7,0.5266666667,7,0.2066666667,2
3900473921,0.8266666667,13,0.7333333333,13,0.8200000000,11,0.0000000000,0,0.0000000000,0
387291174,0.8733333333,16,0.4000000000,6,0.8000000000,12,0.0000000000,0,0.7200000000,6
2456004182,0.9333333333,17,0.7933333333,11,0.0000000000,0,0.6133333333,14,0.0000000000,0
2409016957,0.0000000000,0,0.8400000000,11,0.9133333333,13,0.4333333333,8,0.6466666667,8
3564903619,0.9200000000,18,0.7133333333,6,0.7000000000,7,0.7733333333,8,0.0000000000,0
424580575,0.9400000000,16,0.5933333333,5,0.9333333333,11,0.0000000000,0,0.5333333333,7
1911264970,0.8866666667,16,0.8533333333,4,0.8000000000,7,0.2533333333,3,0.0000000000,0
3946848823,0.8933333333,14,0.7933333333,6,0.8466666667,7,0.7133333333,4,0.2066666667,3
